age_window,drip_DET_med,drip_DET_p5,drip_DET_p95,drip_TRANS_med,drip_TRANS_p5,drip_TRANS_p95,d18O_DET_med,d18O_DET_p5,d18O_DET_p95,d18O_TRANS_med,d18O_TRANS_p5,d18O_TRANS_p95
1373.5,0.7236579414374446,0.6378300039169604,0.7979843591109389,0.3596530131939094,0.292448945352341,0.4289803650027785,0.7341448323457319,0.6597318361277752,0.8041295306001188,0.36095654298200375,0.283861838677592,0.4330219879207989
1378.5,0.7235601972998633,0.6518750603689752,0.7859145527369825,0.3534428696851875,0.2905247304484329,0.43384630488949877,0.7303646177572152,0.6666666666666666,0.8098155563645189,0.35939669976853583,0.281877070287997,0.4424080858364486
1383.5,0.7261956053425248,0.6404345460199005,0.7889582717509114,0.351195996658764,0.2835708733394998,0.4283514801698286,0.7299289099526066,0.6558960573476702,0.8079183067386334,0.35822166742711214,0.2918555752677574,0.44414363316143146
1388.5,0.7208001443559405,0.6467058823529412,0.7862914438502674,0.34757422270224636,0.28202199537863054,0.4213550266355262,0.7290559075571093,0.6548037313631169,0.8011462786569664,0.35959085466936824,0.2876071419323096,0.44565311454047585
1393.5,0.7196784696784697,0.6481325165151601,0.7930502701432933,0.3510424063116371,0.2833849920471674,0.4241411726040374,0.7274699336855119,0.6615302773932216,0.8125485751295337,0.363699303874092,0.2927394901083372,0.44776119402985076
1398.5,0.7222196288948535,0.6517183314198239,0.7892034139402561,0.35139206060523187,0.28556103411513856,0.4169389343298827,0.7299303779482808,0.6595958609918001,0.8002439024390243,0.3631114843585975,0.295151782649208,0.4419123610396803
1403.5,0.720629313177785,0.64034375,0.788284601938662,0.3526795676578057,0.2874963602480855,0.430515652933106,0.7274861288945795,0.6523809523809524,0.8047651393046281,0.36632713884992985,0.2965760987995289,0.4455397059021952
1408.5,0.7186714824120604,0.6406579608237067,0.7862949649657471,0.3557587293662433,0.28795887767489897,0.4357234791352438,0.7258214422393527,0.6522263597382081,0.8031129423437328,0.3682642835201966,0.294545911907497,0.4499839404474002
1413.5,0.7201072017592083,0.6483461262355735,0.796204296632927,0.3581986051553104,0.2878336599540478,0.448347837466466,0.7257433213081512,0.6502106256618019,0.8027701193135903,0.3692968448873961,0.29256074606433946,0.4474477225251296
1418.5,0.7208490566037735,0.6503421174294961,0.8000552486187845,0.3633393296082831,0.2873391465379596,0.4615458913269602,0.7265720577440666,0.649710806325654,0.7897560975609755,0.3695419268026708,0.3006181727571281,0.44624180029154503
1423.5,0.7218246663598711,0.6555602853198343,0.7930389258438039,0.3656679460195617,0.2955042148785726,0.46407083198590493,0.7222196288948535,0.6557552145768402,0.7924451590974455,0.3705475360943171,0.30775566910439206,0.45306201312930905
1428.5,0.7261386639676113,0.654837064676617,0.8010396132544824,0.37251670403025827,0.30149363621385616,0.46349188561776167,0.7239737274220033,0.6466613632345886,0.7916872937293729,0.37053510636819653,0.30341522674222293,0.44679900772803505
1433.5,0.7283882783882784,0.6558285599437242,0.7892549019607843,0.3768148933828312,0.30980972661809375,0.4664988803168337,0.7276877761413844,0.6548257575757576,0.7828871278646391,0.37032112569463305,0.29841144514862383,0.45661353873042004
1438.5,0.7293792517006803,0.6615151284394355,0.7940563030204787,0.3850497191662935,0.3149154819250648,0.47145818029311465,0.7244683732899906,0.6503555312457269,0.7978705872148495,0.37716250647267385,0.3091023637310847,0.44842872027685765
1443.5,0.7257714669051878,0.6679927775386235,0.7934993862520457,0.38472563310880703,0.31756093875906527,0.4782141581328887,0.7285652735889703,0.6466778606965174,0.8009708737864077,0.38125330994306894,0.30497118831534353,0.4517134101400363
1448.5,0.7356375327861917,0.6696577669902913,0.7932541011047873,0.3856129896526238,0.32123187287874116,0.48315557421275557,0.7270384254920337,0.6464646464646465,0.8076014299000233,0.37599181566539447,0.2951082369841286,0.46003935277411884
1453.5,0.7358001759702806,0.6730027611596872,0.7879625831738218,0.3867112780590579,0.3180216034778494,0.4850178182996251,0.7260963623738048,0.6499519230769231,0.8075029995636998,0.37976205351564596,0.3023155179038662,0.46228418441650665
1458.5,0.7329768270944741,0.6603564333294379,0.7957616942306642,0.3858057999889313,0.30869541876215956,0.4812669023584235,0.7230769230769231,0.6449308510638299,0.8050753228120516,0.374471018688186,0.30222185056150036,0.46507706447963804
1463.5,0.7315109416365093,0.6629600874166091,0.7955298489570846,0.3808232539992197,0.3044841931176889,0.4787741640124358,0.7227615965480043,0.6567011098354382,0.7980201156252474,0.3741035627776854,0.299968959838616,0.4688208654164823
1468.5,0.7318823666705567,0.6570960723691744,0.797104867377632,0.37796221233857413,0.2989004042211985,0.46344475748954006,0.7172936475127463,0.650510752688172,0.7960584776651503,0.3733399576535157,0.29399847459243017,0.4706446654702541
1473.5,0.7307692307692307,0.6609006971923874,0.7919490684286646,0.3812340489019571,0.2889690713971864,0.4553621743465256,0.7184918847109109,0.6480695828871132,0.7931918656056587,0.37032877953276955,0.29745779535896005,0.4651672770705488
1478.5,0.731833257952661,0.6666666666666666,0.7865363383256528,0.3795651380289268,0.29891204075084227,0.46246399533621024,0.7216494845360825,0.6412583279604557,0.7887506136475209,0.36937726508278657,0.29478177027188884,0.4669317788458141
1483.5,0.7288075893486122,0.6697846889952154,0.7917109929078013,0.37728684021972775,0.3081086913297232,0.4609699739796448,0.7131668983213941,0.6363415710503089,0.7913118131868131,0.3663420431429286,0.2983895131086142,0.4592750197005516
1488.5,0.7257714669051878,0.6577094474153298,0.7854695416519383,0.3763707374873748,0.3021363173957274,0.464946831730651,0.7195972591935325,0.6507539682539683,0.7824602286041606,0.3659423569223703,0.28481732413506117,0.4657747113771255
1493.5,0.7261282420385382,0.6569297089892056,0.7851018518518519,0.3768150418165111,0.2928643323696327,0.46967011215147536,0.7160410972276454,0.6427655677655678,0.7806190658081414,0.3625558626976282,0.2854444287354835,0.45591145111284753
1498.5,0.7279390560415264,0.6616118912825038,0.7811702357776336,0.3826380799671906,0.29864374112396025,0.4648174260856742,0.7178091595567324,0.6515521880393949,0.7864438142843411,0.3624667036921423,0.28290762649813095,0.4607369012978386
1503.5,0.7337949069707623,0.669870287397579,0.7923204663693794,0.387853454634866,0.29953182877667484,0.47901964401996955,0.7195092929725613,0.653318960928351,0.7879028379028379,0.36601074560966956,0.2856527093596059,0.45394315416278574
1508.5,0.7292202808253194,0.6777224420316525,0.7847851014599587,0.3939859040074557,0.3077257466298489,0.48952960247685245,0.7187471104946833,0.6511503811503812,0.7895,0.3667678519803411,0.2912331118267007,0.4691112386081742
1513.5,0.7289719626168224,0.6680678010932817,0.7926814903597776,0.39765731874145005,0.3185538592027142,0.4920313726520598,0.7153560906227776,0.645281675343777,0.7861444074961977,0.364477403039974,0.2978108129564941,0.4539115370359893
1518.5,0.7342642903716583,0.66292604158326,0.7934608416945372,0.4026514588429261,0.31888677235302615,0.4974057388740965,0.7223551302498671,0.6587439567505775,0.788891608592985,0.37268677209237655,0.29919014133928445,0.4476887316385238
1523.5,0.7327020374675236,0.6683358380688489,0.8009708737864077,0.4094060301541843,0.31573770491803277,0.5073151938641067,0.7210386300634892,0.6536389263390122,0.7979846542346543,0.3724242978582015,0.30473925804342683,0.45782346689580317
1528.5,0.7320574162679426,0.673009732067764,0.79427025527192,0.40485546038543896,0.3087280888510397,0.5056693246345293,0.7265720577440666,0.6595587135377712,0.7943082706766917,0.37602204108660353,0.30045563878421744,0.4552830205775486
1533.5,0.7362095141700404,0.6730991060271077,0.80373347752944,0.4108618883154177,0.3083691945914168,0.5052002049005377,0.7281578636417345,0.6570443349753694,0.8019910782287021,0.37450851562701293,0.30080040818626314,0.45760619529853824
1538.5,0.7373504631569148,0.676735459662289,0.8134415584415584,0.40902370128437127,0.3155879265404964,0.533763876216545,0.7283992779431137,0.6567782285327924,0.7931221889055472,0.3755664652567976,0.302153974787754,0.4602304646645749
1543.5,0.7408366916138936,0.6824685833968013,0.8037953043081832,0.4141605334554293,0.3266833100139141,0.5397669124623967,0.7270689333084251,0.6467245114142208,0.8004999999999999,0.3752929243361751,0.30390100663459546,0.47008789565934617
1548.5,0.7487308336554568,0.6791939099570334,0.8105617789267078,0.4181735214342983,0.3331415620641562,0.5484461055596835,0.7316431322207959,0.6511567344961241,0.7980225071687496,0.3724209029673787,0.3020876477648458,0.4698475024527577
1553.5,0.7438399728109144,0.6717171717171717,0.8287876630403828,0.4223681987706782,0.3286964852920867,0.5409050576752439,0.7310562571756601,0.6548001122833282,0.8037748655563097,0.3681741192411924,0.30385240920789247,0.46326870748299304
1558.5,0.7494292237442922,0.6755249526567896,0.8201924831235176,0.4386906533270981,0.32787526427061314,0.569644508309384,0.7335441218741018,0.6549232673267327,0.8050131578947369,0.3705641393270982,0.30251388888888886,0.46933294986263724
1563.5,0.7487308336554568,0.6699158415841585,0.8351467951591215,0.4389495352754039,0.33878351347557556,0.568828220403592,0.7371134020618557,0.6564873737373738,0.8128787878787879,0.3695339921708257,0.29674799524596657,0.47962012746517674
1568.5,0.7481550735477437,0.6753793818268796,0.8327698449255334,0.44560109349576926,0.3272796422796423,0.5609438236182421,0.7344191384180792,0.6664991624790619,0.8202172803695646,0.36726349722539964,0.2885565298693442,0.4652603965672492
1573.5,0.7519198069222752,0.6701751241036956,0.8442380295258677,0.4495972809780778,0.34826847956730766,0.5653921388049805,0.7362910721119676,0.6717186417186417,0.8190598290598289,0.3672607879924953,0.29073124741985346,0.46169251309438225
1578.5,0.7546428571428572,0.6754703232644409,0.8323490780500125,0.4455454844315033,0.34721974043073456,0.5647689777479501,0.7429448827235665,0.6733673469387755,0.8306921675774134,0.3626143094053542,0.2844486226128105,0.462153209541273
1583.5,0.759683381549341,0.6845612382884189,0.8344408778048704,0.4368594032633722,0.351363970862551,0.5572419389378634,0.7424812030075187,0.6739252417127073,0.8308551347130028,0.361903635626436,0.2751951827242525,0.4646922387421466
1588.5,0.7543740573152338,0.6749643083756346,0.8423076923076922,0.4382471030834064,0.351874171611193,0.5484030379168571,0.7493589743589744,0.6761013683419875,0.8232391674484867,0.3543954579015013,0.26863384228283865,0.467413383244986
1593.5,0.7519914651493599,0.6608920765027322,0.8316326530612245,0.435175604072461,0.34529062534179156,0.545271762419271,0.7479249198264478,0.6820809248554913,0.8200596026490066,0.34722187924435116,0.26672335923773294,0.4614335933437337
1598.5,0.7415189528224706,0.664876386378072,0.8242189206904086,0.4267991301650199,0.34821733528055226,0.5256933629667234,0.7463050600655261,0.6861702127659575,0.8279968747674677,0.34812346595535915,0.27394392334165596,0.44934481596831316
1603.5,0.7353089624342057,0.6587435194565282,0.82058665592697,0.4181661568690296,0.3381148325358852,0.5034086591834217,0.7473955507325014,0.6847799314628401,0.8128490790255496,0.34946349267085397,0.27127054047532306,0.4542433682620597
1608.5,0.7286573045059608,0.6492772553117381,0.8154048582995951,0.4032404580110974,0.33536324786324784,0.48214799229954725,0.75,0.6847680771913509,0.8173076923076923,0.357223113964687,0.2730846394984326,0.4455467809179067
1613.5,0.7252885469073691,0.6354654146141215,0.8080912754487883,0.40091875857490356,0.33014503433532005,0.475032912026644,0.7513227513227513,0.6870474397357943,0.8186754598746715,0.3583466000008143,0.2726167449571705,0.4423036649214659
1618.5,0.7258064516129032,0.6489939458689459,0.803038362346873,0.3988787767425438,0.33228893990924474,0.4727172085602626,0.75,0.6783553355335533,0.8089310109289617,0.3618070512220245,0.2885019698725376,0.44491555783009207
1623.5,0.7274861288945795,0.6566305970149254,0.7919229055258465,0.3925029249744065,0.32684513799345966,0.4548150762281196,0.7479858865039695,0.6829151031894934,0.807321172003284,0.3632153711211684,0.29693545278951683,0.44603942534767776
1628.5,0.727510709186102,0.6491930656023946,0.7894204513792142,0.38849836723071424,0.3246808260034773,0.4508114655744178,0.7416145081046381,0.6807986584215491,0.8009760935379475,0.36052961957315116,0.2956964706505335,0.4439102564102563
1633.5,0.7201895734597157,0.6399095477386935,0.7910758706467661,0.3869847543760587,0.32792894615961127,0.4498451706255328,0.7385057471264368,0.6768207654414551,0.7932883089133088,0.3609490531307522,0.2821593265001647,0.4479951801082126
1638.5,0.7222222222222222,0.632097082083447,0.7938144329896907,0.38228199513746297,0.31771302501845383,0.4516758880874745,0.7393364928909952,0.6795691530594383,0.7992778249787594,0.3550251624694306,0.282994908655286,0.4567261216227381
1643.5,0.7198179271708683,0.6390243902439025,0.7923218093001916,0.3881315208418473,0.3135531846997296,0.4434270414993306,0.7393326592517695,0.6717872177573669,0.7992636646842254,0.3522974284789767,0.28303954681405175,0.45064128323621977
1648.5,0.7218003520241387,0.6525641025641026,0.7961583953476911,0.3840436100247727,0.31689832703272836,0.4454204122763303,0.7334890965732087,0.6712909641758598,0.7922796463403518,0.355716005863465,0.29303771707448806,0.4407366233483374
1653.5,0.7183782305483386,0.6544468990345279,0.7887154404873477,0.3802767098024506,0.3167624475867201,0.43964849513595855,0.7333333333333333,0.6626492267668738,0.8000485436893204,0.35263278182158164,0.2904362862463421,0.4325505378082705
1658.5,0.7153328585811458,0.6516859774212715,0.7908163265306123,0.38052532113220416,0.3112480731176683,0.44281174334140433,0.7292663192213418,0.6650681818181818,0.7919827564217025,0.3490896173324685,0.2788392621290834,0.4363425203532458
1663.5,0.7212734404898584,0.6569215796632428,0.7938911532006713,0.3786393264530147,0.3093105839198378,0.43946759672235775,0.7316510232343437,0.6696969696969698,0.7832905478850113,0.3552100542836913,0.28104571861581207,0.439831774553343
1668.5,0.7236180904522613,0.64809515558086,0.8000497512437811,0.3784746267119172,0.3017398823517192,0.4359064708242046,0.7314123825317855,0.671702665150941,0.7950060975609756,0.3510657882483651,0.28458276869240856,0.4261724841069929
1673.5,0.7218090452261307,0.6490676352039687,0.801194591580708,0.3763321360737275,0.3147237853060708,0.44904927248677245,0.723783214943436,0.6612016151489836,0.799020618556701,0.344414091275827,0.2890835062625065,0.4196770273139991
1678.5,0.7223551302498671,0.6538367729831145,0.7963853276353275,0.3713989330171903,0.31028600838173664,0.44627846404452437,0.7274812254650964,0.6582361662562196,0.7921466090270999,0.34542769934693923,0.2840396875280596,0.4234316479400748
1683.5,0.7270509977827051,0.6499519230769231,0.7970367083878199,0.37624478868230227,0.3102845754542084,0.44955361197980875,0.7258839950372209,0.6543945261395154,0.7892549019607843,0.3440124369849368,0.2842478543973884,0.41674371740161215
1688.5,0.7246376811594203,0.6681068743286789,0.7950119047619048,0.3777013965731775,0.3067193104674948,0.44878396488961597,0.7201072017592083,0.6563397435897436,0.7865442836617406,0.350040340654415,0.28809580170096205,0.42221732423906155
1693.5,0.7286432160804021,0.6515799714299788,0.7934994582881907,0.37861960098419944,0.3167382525697504,0.44614744973425835,0.7246787603930461,0.6563460693895476,0.781148711886114,0.34505974264705885,0.2902005498818519,0.42679351216469114
1698.5,0.7326878293908567,0.6600885199169813,0.7990686274509804,0.38184195926131415,0.31768872051182573,0.45440834123994794,0.7248780822858714,0.6557902461052156,0.7744312393887944,0.3498845815313524,0.28633649877789796,0.42655498346590615
1703.5,0.7312229742432788,0.6630194407308377,0.7923034694773825,0.37773952668644906,0.3159522179560892,0.44990739829799775,0.7237882118927974,0.659516536760059,0.7854452791056479,0.3492351710587692,0.2961663486214384,0.4216031686936378
1708.5,0.7309684454440128,0.6755971382966595,0.7938737113402061,0.3778983271180209,0.3196371170483902,0.4519425336536879,0.7294859813084111,0.6632077285398443,0.7796217314039096,0.3485259603028791,0.29456443634470186,0.418529405016102
1713.5,0.7333272842754741,0.6648618450853088,0.8001442307692308,0.3796411906677394,0.3232685632037931,0.44659611730074156,0.7234432234432234,0.6616823499782495,0.7825142487046631,0.35245096394106823,0.2893318814517259,0.42698351263573886
1718.5,0.7299289099526066,0.6732010305333775,0.8010019967762889,0.3754561794732886,0.31808615369839005,0.44543118485185057,0.7258883248730964,0.6538271134805789,0.7835190860964056,0.3579748759185872,0.28602597116509426,0.44541941055813444
1723.5,0.7334890965732087,0.6647922669393066,0.8000485436893204,0.3750133785140055,0.30984584834588924,0.4422196025128784,0.7242184982275217,0.655410199556541,0.7968033568062688,0.3566148746888785,0.2962525331439099,0.43202181849459065
1728.5,0.7313432835820896,0.6666666666666666,0.8040463682046597,0.3721605509302086,0.3138768195450223,0.44989530428584157,0.7247448979591837,0.6532560762998667,0.7914655663834523,0.3603285464126404,0.30670258073069145,0.45551018879232835
1733.5,0.7364518869069288,0.6525002214545133,0.8039264952212041,0.36995542186372377,0.30545122445652856,0.4440181282240236,0.7281578636417345,0.6461277072442121,0.7868933649289099,0.36232690310817134,0.29954682807142735,0.45431447163795263
1738.5,0.7306454028152141,0.6632626625779845,0.8071256005863351,0.3681279990421969,0.31014224751066855,0.4485023069951387,0.7266650432241568,0.6554400386847196,0.7908489699197214,0.36481211335332414,0.3019139655189468,0.4499368303876371
1743.5,0.7349933748343709,0.6664215686274509,0.8060562571756601,0.36332845186295115,0.3092219032783155,0.44409719797411434,0.7281829941788149,0.6453041871921182,0.7914549910873441,0.36825710741784157,0.30103349604443697,0.45661589872116176
1748.5,0.7357129898403483,0.6664251207729468,0.8020289713700435,0.3604922181366476,0.3036035462605137,0.4355242415277204,0.7303643391726293,0.6551918631530282,0.793975196488721,0.3726215918167557,0.3012467181671673,0.46621640114540647
1753.5,0.725071225071225,0.6617536700905211,0.8011389951671365,0.35949084345879434,0.3021476344507721,0.4376169365021465,0.7328638497652582,0.6539405123751628,0.7921737399870641,0.37658763294675146,0.3078617957135921,0.4870446500206175
1758.5,0.7247448979591837,0.6602727272727272,0.8029947976612495,0.3619547307864165,0.29886005677840866,0.4239630660911872,0.7291666666666666,0.6563648632069685,0.7962332691005677,0.371954121454407,0.30894136613326967,0.48387645469815616
1763.5,0.727510709186102,0.6532793888525908,0.8001069518716578,0.35597377026124255,0.2961043864330567,0.42251390955668366,0.7301234175538959,0.6539357098701833,0.7872195134086273,0.36783272346134754,0.30911547209275114,0.4825311025965898
1768.5,0.7270509977827051,0.6555406750734807,0.8107419613431904,0.3517947257839653,0.28629201746037936,0.41919494699422327,0.7296632094695148,0.6553588516746411,0.797462835906232,0.3704904306220096,0.3002089940420111,0.49400626879037923
1773.5,0.7292663192213418,0.6586756961905214,0.7952622267155314,0.3543554543424267,0.2932549556108476,0.4214477511747594,0.7286432160804021,0.6532249662948891,0.7989431626029564,0.3722868185114378,0.2949310991251727,0.48041526545360763
1778.5,0.7265955253118879,0.66022070415134,0.7837081352491854,0.3472498992281624,0.2815668038293584,0.4114452248726255,0.7308668488871535,0.6550967199327166,0.7982447425070375,0.36547027253646924,0.2929968624409504,0.47784738182341624
1783.5,0.7229246001523228,0.6533901184236071,0.7944493006993006,0.3433788001296819,0.2697334295631495,0.4103143013223825,0.7284576788830716,0.6647961165048544,0.7917059748427673,0.3638477155810652,0.2938278340533294,0.468520863653666
1788.5,0.7200929551022277,0.6571139971139971,0.785383275261324,0.34246016076245034,0.27103846153846156,0.4123086461078606,0.7265805260729119,0.6552317750715528,0.7918781725888325,0.3653084629136169,0.297615661446864,0.46849917181836076
1793.5,0.7233935518490364,0.6665833333333333,0.7751731601731602,0.3487220762386491,0.27268310295027853,0.42627294669173105,0.7274861288945795,0.6615450622732176,0.7886106540518304,0.3616049687815728,0.29124658258777253,0.4550372019362935
1798.5,0.7241379310344828,0.664928479228682,0.7935975750311189,0.3496455339532263,0.28005407904541507,0.4194117355412875,0.7209909332356443,0.6618977591036415,0.7924936502177069,0.3635777977748691,0.2958042589654813,0.45214901382202205
1803.5,0.7307692307692307,0.6699005899567985,0.7921811298776936,0.35586769015077957,0.2764274459246526,0.42976934150615226,0.7272727272727273,0.6681674565560821,0.7981263479511144,0.36199753401507184,0.2957049163850184,0.44077328309398545
1808.5,0.7325210631662245,0.6665869218500797,0.7864813180347161,0.35900123231274594,0.2814245683810901,0.430007937283251,0.7265987137483315,0.6634122192707076,0.7876337646783138,0.36191076239739906,0.2868656038044407,0.43370223745306186
1813.5,0.7342257448236691,0.6632123738689659,0.7861451077054977,0.35295416146642555,0.2904047304937806,0.435189727755209,0.7231889469753547,0.6603634166744121,0.7895939086294416,0.3542262477689503,0.2837350751860918,0.4189791494632534
1818.5,0.7333333333333333,0.6650246305418719,0.7907362504133142,0.3580559374773862,0.29145329882170445,0.4410782747208714,0.7265098722415795,0.6508962264150943,0.7922252475247524,0.3478951461439136,0.2745863837894288,0.4285400543641651
1823.5,0.73031235750114,0.668095354822895,0.7814118758115924,0.36151982148460654,0.29400421858700265,0.4469288007400151,0.7197095382730545,0.6551199853453014,0.7912823624595469,0.3477252147156152,0.28237477467364824,0.43024137134918927
1828.5,0.73252085473083,0.6765888865531497,0.7877429959977129,0.3656369794081395,0.2964008229427628,0.44899234018325285,0.724223602484472,0.661743961352657,0.786664212478185,0.3464437572477773,0.2847395182435247,0.42467074174614766
1833.5,0.7330097087378641,0.6681464174454829,0.7851883319173039,0.3674958158129742,0.29902136062227325,0.4476270986947449,0.7188202919358698,0.6507782400986285,0.7905462895818225,0.34905450004459904,0.27864076876829774,0.41887860708632646
1838.5,0.7285714285714285,0.668312205052281,0.7888195841716967,0.3661407326804498,0.3007389801210026,0.44665743732210517,0.7237138071308926,0.6538271134805789,0.7909949727691663,0.34344701559328594,0.28422929312613443,0.41838401465989317
1843.5,0.7309506531204644,0.6714927341494973,0.7849545454545453,0.3686596876840337,0.29737295434969857,0.44292600415205835,0.7207281239105533,0.6494710422626437,0.7923766309991421,0.34394530590182765,0.27758928318056697,0.4177088038249573
1848.5,0.7314751286449399,0.6696540880503145,0.7799334811529933,0.3661622394883734,0.29937969321748786,0.44001288856059334,0.7244810027418723,0.6368004501125282,0.7855055139140174,0.3393860353130016,0.2810965718967259,0.40810824570184834
1853.5,0.7279050647973864,0.6778842055410846,0.7868284447711142,0.3638199666572077,0.2957478202548625,0.4466487496435771,0.7256892604757639,0.6532010542910632,0.7855126608551265,0.3396280573546451,0.2730303002869791,0.4188653552682329
1858.5,0.729413198599477,0.6699483476015112,0.789856286369247,0.3694234854589407,0.2937290025986081,0.434628232232514,0.7219512195121951,0.6407575685111675,0.7972350230414746,0.33994272753716614,0.27614339556982453,0.42289687043384755
1863.5,0.7311320754716981,0.6813811188811189,0.7877579235988474,0.36548931929500517,0.29562263743384815,0.4483586529589424,0.7231889469753547,0.653607188703466,0.7908981517135156,0.33626129803767135,0.2744899240536848,0.41991438674855747
1868.5,0.7338164251207729,0.6696658291457287,0.7815533980582524,0.36637083818581034,0.30049275002896736,0.46484680851063825,0.7227588919204582,0.6554195804195804,0.7877579235988474,0.3354235654193304,0.2680081796032022,0.4166666666666667
1873.5,0.7359800838574424,0.6747458325700678,0.7821066815351733,0.36728395061728397,0.3089525773691774,0.44894939408123985,0.7219381766010173,0.6505355216520265,0.7851609083604685,0.3409646326654523,0.2719345518497582,0.4152047628267183
1878.5,0.7318181818181819,0.6764634839443024,0.7854640768127138,0.3664217618213951,0.30499109437705735,0.459464939866415,0.7261597321855571,0.6534879250270336,0.7821933208420587,0.3398279855765787,0.2710758900907373,0.40824541213063753
1883.5,0.7276916631755341,0.674376766019506,0.7871442579040513,0.3716548937787876,0.29782816118085537,0.4604563276680546,0.7240542946150423,0.6545995241871531,0.7887817559562985,0.3404576398297254,0.2741867439172108,0.4097317646251736
1888.5,0.7276995305164319,0.6714975845410628,0.781799265605875,0.37066754769214993,0.2940856777493606,0.45033245463619376,0.7243116948724426,0.6521409749670619,0.7808251167618059,0.34070489413860916,0.2805159902480998,0.41157332079117304
1893.5,0.7257714669051878,0.6681891025641026,0.7836538461538461,0.3680467350594366,0.3013148947492904,0.45923951125514584,0.7245637385388939,0.6584134615384616,0.7904699131513647,0.34311343627030144,0.275396684174357,0.40885070634752096
1898.5,0.7255400109369303,0.6664991624790619,0.7818101008210718,0.3671506519558676,0.29682208665338644,0.4475912046555636,0.7281553398058253,0.6500155435458415,0.7854695416519383,0.34248422661690253,0.2652868722186904,0.4103383416249935
1903.5,0.7242990654205608,0.6583897863470558,0.7847228381374722,0.3668456878785986,0.2928334490995646,0.45664282586483707,0.7251943005181347,0.6534007748600947,0.7811023009950249,0.33480466160983874,0.27346437451975164,0.4060386834137959
1908.5,0.7183782305483386,0.6630347593582887,0.7811012102673227,0.36350814804585,0.2933271604938272,0.45254986161440347,0.7261883164005805,0.6629188312580743,0.789124617737003,0.337870214430171,0.2703954938878976,0.41132342277012324
1913.5,0.7190743713215624,0.6599952403617325,0.7890020687173952,0.3600018508252957,0.28375563134183823,0.4340865470876395,0.7246376811594203,0.650975459039548,0.7850626852062913,0.3391468586004647,0.27457513619854723,0.4158392130339947
1918.5,0.7184575859711976,0.6557818765036086,0.788499245852187,0.3602615846409705,0.2925448435533177,0.44077643148764717,0.7239737274220033,0.6601378958120532,0.7898397435897435,0.3419761149020154,0.2789905204460967,0.4102602730065195
1923.5,0.7190743713215624,0.6612258064516129,0.7951582568807339,0.3647954461310626,0.28503394625176803,0.43569359162847004,0.7241379310344828,0.6579073114565342,0.7860476686335762,0.34164619164619164,0.2773099316901984,0.41841493132476726
1928.5,0.723970116892911,0.6632582565060101,0.785,0.36495552576483936,0.2858268789753797,0.4427961618509985,0.7244683732899906,0.661679881840796,0.7897967516559296,0.345818185517784,0.27754171611247,0.420389710829283
1933.5,0.7279050647973864,0.6616908246552209,0.7850901015228426,0.36554020413243715,0.28664633438648524,0.43782037808311597,0.724313863476425,0.6568179059548953,0.7874115826702033,0.3504533980477341,0.27927272229017863,0.4185899368375111
1938.5,0.7285636512113238,0.6631316029737838,0.7862531146179401,0.36481059887434386,0.2883836045570781,0.4443015951079644,0.7218246663598711,0.6567696078431372,0.7850801068090787,0.351697897422363,0.27979354662291495,0.44182999050319677
1943.5,0.7272643994045573,0.6665880503144653,0.7850534825870646,0.35549473392461195,0.2766253305370658,0.429563618919607,0.7222222222222222,0.6569977266268827,0.7799043062200957,0.34782276546982427,0.2838940519382418,0.443710048794621
1948.5,0.7283934058430473,0.6574405531144999,0.7916016169500975,0.35520279905033514,0.2927005592220235,0.44120619373832304,0.7264150943396226,0.6597765228883816,0.7822711848649654,0.3547538730519594,0.28512806711916777,0.4568186367436329
1953.5,0.7227722772277227,0.6632038926681784,0.7838147780808331,0.34835248107338945,0.288108264761217,0.42378119103195794,0.7281802340054767,0.657135955831608,0.7939772391368608,0.35681503878831367,0.2872655214559407,0.4527554130664936
1958.5,0.7236296521035599,0.6538171627367607,0.7857804232804232,0.34221698113207544,0.2693962216150754,0.41473629316318283,0.719883451010736,0.6442000818330605,0.7870647931303668,0.35445716532148075,0.28959115747640335,0.450065187629004
1963.5,0.7192233009708737,0.6648011100832563,0.7783495666845617,0.3374917611306496,0.25852893083000056,0.40629341588643914,0.7236559139784946,0.6482783858775206,0.7837915421956684,0.35874272536611496,0.2930657030703965,0.4463233051341628
1968.5,0.7255405884438142,0.6600375212927582,0.7937740792109723,0.33808517412126504,0.26855382315875853,0.4128320408969673,0.721841704718417,0.6520199692780339,0.7861451077054977,0.35730895459706646,0.29681086533930257,0.4446385291131868
1973.5,0.7246621621621622,0.657548773690078,0.7940723518087952,0.3365188199824665,0.2704970206131276,0.4170080913699962,0.7215212596809766,0.6648220130932897,0.7877496352935258,0.35528686946476706,0.2942342702407383,0.4478144989339018
1978.5,0.7310562571756601,0.6612401605185986,0.8139491086831512,0.3478474287120785,0.27192510176988155,0.44892696089426615,0.7195972591935325,0.6544200563834072,0.7757530971527928,0.3541513356391199,0.29757308722494136,0.44914710121344553
1983.5,0.7445048309178743,0.6504626757650951,0.8417830973671138,0.36157694449369127,0.2808617798538747,0.4547087020020853,0.7263916267718014,0.6565820188158733,0.7795753205128205,0.35909590880521114,0.29385221741188994,0.44081929626320493
