depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
48.79,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
49.1,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
49.51,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
49.97,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
50.43,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
50.89,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
51.35,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
51.81,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
52.22,9.602917343523492,9.903278952641974,10.44496383572191,11.113408403042373,11.86430448127885,12.623911481677409,13.122722897554086
52.6,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
52.98,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
53.36,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
53.74,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
54.12,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
54.57,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
55.06,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
55.56,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
56.05,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
56.55,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
57.04,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
57.45,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
57.79,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
58.14,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
58.49,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
58.83,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
59.18,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
59.52,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
59.87,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
60.22,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
60.56,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
60.91,9.338953085721672,9.624346142994296,10.138131855174406,10.770320437508497,11.478228493152937,12.191991459814597,12.659297022775617
61.25,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
61.65,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
62.08,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
62.51,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
62.94,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
63.36,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
63.79,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
64.18,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
64.54,13.23308288073521,13.778084677917674,14.787393406874298,16.082189866109264,17.606125323375988,19.22801930597904,20.339915872582964
64.91,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
65.27,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
65.63,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
65.99,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
66.41,9.880694961377175,10.197237585752877,10.769163771316473,11.476944410624776,12.274851547164864,13.084949548487598,13.61837502732874
66.85,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
67.3,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
67.74,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
68.19,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
68.63,8.84846068857435,9.107133308920538,9.571106215759665,10.139159102828009,10.771474974711978,11.40495528541702,11.817628379291644
69.03,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
69.39,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
69.75,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
70.11,12.762555904404085,13.27170532760586,14.211331747965422,15.41054425635413,16.813231686648795,18.295555636683492,19.305511167841377
70.48,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
70.84,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
71.28,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
71.78,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
72.27,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
72.76,9.602917343523492,9.903278952641974,10.44496383572191,11.113408403042373,11.86430448127885,12.623911481677409,13.122722897554086
73.26,11.153904564125046,11.549782737689323,12.271935354504846,13.177732419701275,14.215127420205746,15.286641757762954,16.002711652113653
73.75,11.9085147765952,12.355820391570076,13.17606926269188,14.213226232583851,15.412771221242124,16.664936098704086,17.50911586078066
74.31,12.322044975037633,12.798664371978557,13.67557379721604,14.789457402286322,16.08457018801006,17.44451933960235,18.36625295977157
74.9,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
75.49,8.84846068857435,9.107133308920538,9.571106215759665,10.139159102828009,10.771474974711978,11.40495528541702,11.817628379291644
76.09,10.808484796582018,11.182085933769748,11.861586680984932,12.710726809476247,13.679102083277565,14.674622520068404,15.337029114322368
76.68,10.173387800534485,10.507356580759676,11.112178356787854,11.862947894937369,12.712287714916066,13.577959061572152,14.150077512401513
77.28,8.84846068857435,9.107133308920538,9.571106215759665,10.139159102828009,10.771474974711978,11.40495528541702,11.817628379291644
77.83,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
78.36,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
78.88,9.087675552115146,9.35936377004453,9.847221896906929,10.446043781286384,11.114619418938531,11.78646858291518,12.225119782781988
79.41,8.84846068857435,9.107133308920538,9.571106215759665,10.139159102828009,10.771474974711978,11.40495528541702,11.817628379291644
79.94,11.519951448105491,11.940379740243928,12.70918335034785,13.677336367494524,14.791487340987269,15.948070889282064,16.724160406450185
80.47,10.482249412483888,10.835146050015275,11.475671796183192,12.273397265185768,13.17935399751547,14.106569011506004,14.72131705700586
