depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95
53.74,11.753094950027409,12.19779451303291,13.006552133492349,14.016394166709862,15.166495984448767,16.3468157986805,17.13061166364296
54.12,9.74460863006305,10.065898866676012,10.643577990212393,11.35184100324883,12.141848749215027,12.93446030789857,13.451375234002032
54.57,11.2260520552632,11.639008336144084,12.388004584298807,13.319957566580472,14.376479003452204,15.45451910502754,16.167593733601976
55.06,12.417710323968768,12.90720421703115,13.801455342196524,14.924881188871847,16.21297618075391,17.544530980697864,18.43466895828798
55.56,10.815243356773449,11.202991526121366,11.904966660189856,12.775087200963185,13.757438645511629,14.755876068229256,15.413860537268745
56.05,12.926600238518036,13.452003186167897,14.4146131187905,15.629592598613367,17.030181499552807,18.486465217174217,19.464821063236094
56.55,12.417710323968768,12.90720421703115,13.801455342196524,14.924881188871847,16.21297618075391,17.544530980697864,18.43466895828798
57.04,12.977232986865936,13.506261188218634,14.475652950594576,15.69991638621509,17.112284523336854,18.580830364690136,19.56801628122602
57.45,13.209417918195925,13.755345995263331,14.75716029198357,16.024383157994432,17.490270569013823,19.02051429184246,20.05113800274604
57.79,12.60705427153724,13.10996403725266,14.029082684759713,15.185835649819284,16.515443927019643,17.89230340010111,18.814274742334344
58.14,11.750889984604452,12.200024835873268,13.017529449108569,14.040119726887273,15.206905838509496,16.405893348320603,17.203656201605817
58.49,13.017888954029942,13.551030219417852,14.528283542346257,15.7633832528148,17.189550815004832,18.67249239977013,19.670485823810303
58.83,12.546849082452646,13.04442338955921,13.953379584120157,15.096439782778624,16.40899802559834,17.766968044436542,18.67526712485262
59.18,11.657938226707444,12.099939369337536,12.903951245110283,13.908566230208718,15.05307296856345,16.225901853807038,17.005523913495566
59.52,12.24297494338139,12.723535677851654,13.600688566413432,14.701789484281258,15.963830796515516,17.268361767699957,18.13943524416256
59.87,12.894756633841048,13.42133353955895,14.386525351609563,15.604896551592809,17.010014572331908,18.473925070310244,19.457545519858936
60.22,12.52469282831214,13.024922221826506,13.939529190284713,15.090948717783244,16.414324657685693,17.78288184556653,18.70028859187892
60.56,12.826612333774552,13.344844744449444,14.29419107867252,15.49062795407792,16.868454737719606,18.300438253905224,19.261427457390223
60.91,11.380829118668949,11.8090269760298,12.5875024362932,13.558853512280235,14.664332521168433,15.79916482330352,16.551406250548283
61.25,14.265517700575389,14.888402012587996,16.03826453703397,17.505782113446532,19.221835330186497,21.032571857882186,22.26422211595015
61.65,13.941456105490486,14.539365116873274,15.641285352493249,17.043768960821772,18.676862134749012,20.39479698641403,21.560010428326112
