depth,pc05,pc10,pc25,pc50,pc75,pc90,pc95,censored,drip_upper_bound,pc50_for_continuity
5.7,10.481593564015546,10.84106364084244,11.490143186121728,12.292413001746276,13.195040755210105,14.10929611941199,14.710111780773836,0,,12.292413001746276
5.94,58.11374415102312,63.430457054430775,73.04055922989811,83.67612669463531,92.24665120402726,96.95278444013184,98.47840418737132,0,,83.67612669463531
6.06,14.299126315104845,14.913835187307342,16.04902125640604,17.49850477435248,19.193792192904763,20.984527019411463,22.203529971769804,0,,17.49850477435248
6.18,55.01943542357999,60.25345503854245,69.99253466848661,81.28568189450031,90.8703523873955,96.35942051602262,98.17501025235134,0,,81.28568189450031
6.3,13.053930760246708,13.579090953025515,14.541895522251226,15.75836779115864,17.16327942875508,18.626812983494737,19.61164172177776,0,,15.75836779115864
6.42,21.44514732923541,22.711532789406142,25.1512573027969,28.471890836494254,32.679982590966766,37.55458447861855,41.15934022274882,0,,28.471890836494254
6.54,39.02284185898373,42.67354503302092,50.18253944817014,61.1297294751737,74.81683688278105,87.2220226037499,92.90969680436427,0,,61.1297294751737
6.66,20.36519110113217,21.51236163466829,23.706462714016485,26.65967709755889,30.348541848617646,34.549003083635846,37.60649637513046,0,,26.65967709755889
6.78,28.44733729210712,30.570416253574194,34.83077599799678,41.00628232916455,49.47428237433052,60.082102252077846,68.20085047763378,0,,41.00628232916455
6.9,15.124185892852058,15.804979407033684,17.068798748419955,18.69506386698626,20.6151717067974,22.66476677634693,24.072905960342464,0,,18.69506386698626
7.1,5.719872865403076,5.846119668843441,6.067764196509964,6.329298123635484,6.61003701932239,6.880101948497419,7.0505877510126505,0,,6.329298123635484
8.09,12.275735455685322,12.750414396679194,13.617207775628502,14.705986054662832,15.954671876985632,17.245659303695593,18.10826356094812,0,,14.705986054662832
9.08,11.304427710857617,11.71482516665916,12.459724118283804,13.387153519785317,14.4397653582088,15.515785218275102,16.228358226314615,0,,13.387153519785317
9.84,12.870445358198852,13.386167935569702,14.331184594269546,15.524481069548202,16.90173014726099,18.335291332303104,19.298647404846644,0,,15.524481069548202
10.45,12.307791563815794,12.783589444519356,13.6522769587276,14.743400604838964,15.994761146222205,17.28833068040662,18.15264669949984,0,,14.743400604838964
11.06,12.263533604001402,12.738507124589812,13.605969962566936,14.695937200381197,15.946260964663322,17.239400940831494,18.103606166033156,0,,14.695937200381197
11.67,12.50808897172552,13.000361557908391,13.900700836905685,15.034400040900518,16.3388633728229,17.691655468976556,18.59811315522116,0,,15.034400040900518
12.28,10.76925287167027,11.144754154594148,11.823751750492482,12.66468432561071,13.613186266835267,14.576336058084555,15.210708447621595,0,,12.66468432561071
12.89,13.274658088532483,13.81996144799929,14.821893208036675,16.091970704674853,17.56457536523136,19.10512593168426,20.144790767158504,0,,16.091970704674853
13.5,12.925988872214685,13.44691314957435,14.402296854535097,15.60964902682309,17.004709663076834,18.4582600768343,19.43653361745824,0,,15.60964902682309
14.11,12.32383814233408,12.803021604091027,13.6785313293967,14.779092007987632,16.042702585262578,17.350197058269394,18.22474810722512,0,,14.779092007987632
14.72,12.517429731002498,13.011507321962632,13.91561593479592,15.054461349297403,16.365621231613883,17.72600914718659,18.638600912731043,0,,15.054461349297403
15.33,11.046460967455642,11.446997277131688,12.173804977589391,13.078718455873606,14.105082997367038,15.15489427976954,15.848867560859494,0,,13.078718455873606
15.94,11.917902508473022,12.373439381637272,13.204411920158762,14.246638158480808,15.439822795857433,16.67042963241016,17.490851213008327,0,,14.246638158480808
16.55,13.486212740418903,14.04742694850039,15.079905360467947,16.39130235123081,17.915492241112783,19.514281526703616,20.595735771197518,0,,16.39130235123081
17.16,12.443283177488407,12.933188330790054,13.829525096692496,14.95867015211019,16.257688523539702,17.605413242296418,18.508022980746283,0,,14.95867015211019
17.77,12.393122749588754,12.878453971917658,13.765646458418884,14.88219231345186,16.165103673612833,17.49473754661405,18.38609129421899,0,,14.88219231345186
18.38,10.368020242593657,10.725648347488605,11.37164681324963,12.170699657446438,13.070572399506132,13.982666321298332,14.582168159825155,0,,12.170699657446438
18.99,11.112605118161277,11.516383430197829,12.249320091193646,13.162062141765269,14.198359644668331,15.25739232033464,15.959292417025091,0,,13.162062141765269
19.6,10.544362606176438,10.905175304530438,11.55655142236608,12.36135668808287,13.266564068601404,14.18309022097331,14.78519060531279,0,,12.36135668808287
20.21,8.515828026059834,8.76829950318533,9.218898319549163,9.766442965571631,10.370600118305022,10.970120333999578,11.357447734034183,0,,9.766442965571631
20.82,9.60643595761482,9.915858658906387,10.471562787405396,11.153176985316744,11.913308712879504,12.676035277274035,13.1733141484409,0,,11.153176985316744
21.43,7.581910105491483,7.790652380356184,8.161354864266237,8.608409987142,9.09746004857804,9.578487241432503,9.887034425780865,0,,8.608409987142
22.04,10.862442432664489,11.243715095621653,11.933611751244609,12.788835799536551,13.754369825230173,14.73591931038763,15.38294868968356,0,,12.788835799536551
22.65,8.743979369009358,9.006626027558392,9.475938606696069,10.047051626654085,10.678250231911182,11.30568259048036,11.711643009712656,0,,10.047051626654085
23.26,5.674293778674783,5.805524150198639,6.03594341858176,6.309501557289861,6.603603191527996,6.887936182982209,7.067634370178772,0,,6.309501557289861
23.86,9.870972490160664,10.194165222128962,10.775377806063046,11.489617120004867,12.287942322023136,13.090879328014122,13.615392194057964,0,,11.489617120004867
24.47,9.64573236535912,9.955327878428012,10.511069584612532,11.19246225658938,11.951955455809678,12.713652958890728,13.210112337656843,0,,11.19246225658938
25.08,7.46401414594519,7.669445509051912,8.03412883307379,8.47400562626802,8.955145699646378,9.428199167130249,9.73181446248086,0,,8.47400562626802
25.69,8.74968606736796,9.013896447303845,9.4860121808985,10.06088288259606,10.6966324147037,11.32899859779283,11.738254910406804,0,,10.06088288259606
26.3,10.893450338400346,11.275790211306456,11.967577401335284,12.825139946494538,13.793302384809683,14.777490946771833,15.426304826771812,0,,12.825139946494538
26.91,9.806058383103377,10.12544396720958,10.6996797115701,11.404906080540352,12.192572293564975,12.984189750805736,13.501078721984886,0,,11.404906080540352
27.52,7.953412922314721,8.177979491079489,8.577154752709252,9.059830062225616,9.589368578432216,10.111679473510472,10.447513480599032,0,,9.059830062225616
28.1,9.101807530566273,9.383724295237792,9.88849486500242,10.504892795866423,11.188735054314913,11.871219501109143,12.314292578262664,0,,10.504892795866423
28.66,11.595799689066954,12.01927774265923,12.788281817852411,13.746599377231776,14.83524227429108,15.949255334791212,16.687607918732542,0,,13.746599377231776
29.23,10.29579399247903,10.643215116997728,11.269663256187496,12.042381027084756,12.909706131671577,13.785998366060689,14.360632803941431,0,,12.042381027084756
29.79,10.923866003027907,11.30636621791331,11.99823469046741,12.855580313393515,13.823208244512704,14.806482776658507,15.454352639315452,0,,12.855580313393515
30.35,10.634073150181717,10.999591357684109,11.65953725285351,12.475406382244286,13.393691919262425,14.324038877856689,14.935564545635891,0,,12.475406382244286
30.91,10.986709500878296,11.373068123260516,12.072348297955411,12.93937118094617,13.918514455610458,14.914276390276289,15.570799272950282,0,,12.93937118094617
31.5,10.83109322727062,11.20954668701467,11.894053045364876,12.742034892883666,13.698743621056952,14.67067763924826,15.310852477247062,0,,12.742034892883666
32.11,11.018451166481132,11.406724638526864,12.109753750390476,12.98168043268582,13.966689782281057,14.968759261805165,15.629630397304933,0,,12.98168043268582
32.72,10.694495146367975,11.062771189841166,11.728010662026712,12.550663048824722,13.476761730642911,14.415396659367214,15.032581695019593,0,,12.550663048824722
33.33,9.724781977747062,10.040272959257743,10.607135206516624,11.303059515549538,12.079898517473728,12.86018642697228,13.369420436866344,0,,11.303059515549538
33.94,10.326278988673469,10.67470325013136,11.303029882173082,12.078021409947835,12.947914685546618,13.826786048329978,14.403128453035348,0,,12.078021409947835
34.55,10.988285965289808,11.376598071186404,12.079616552134924,12.951802283597754,13.93750765773139,14.940688703407966,15.602477286744938,0,,12.951802283597754
35.08,11.359642222327366,11.768747461405626,12.510800772560136,13.433758173855113,14.479918449047036,15.548023161572974,16.25452344054115,0,,13.433758173855113
35.55,10.634073150181717,10.999591357684109,11.65953725285351,12.475406382244286,13.393691919262425,14.324038877856689,14.935564545635891,0,,12.475406382244286
36.03,10.200378380763915,10.541258878957285,11.155518644123696,11.912307491656858,12.760597738339367,13.616444793762176,14.177030472418462,0,,11.912307491656858
36.51,10.632469733731652,10.99955425539112,11.662644875251036,12.482877549722312,13.406661216103052,14.343236141984091,14.959218862026372,0,,12.482877549722312
36.99,10.70757370185847,11.080163920256217,11.75363569814726,12.587585522073708,13.527855864609643,14.482337448092116,15.11080916329218,0,,12.587585522073708
37.47,10.738976411587014,11.111623308197938,11.785383224483414,12.619368050717814,13.55930856390544,14.51317724769648,15.140954569214744,0,,12.619368050717814
38.08,10.76925287167027,11.144754154594148,11.823751750492482,12.66468432561071,13.613186266835267,14.576336058084555,15.210708447621595,0,,12.66468432561071
38.58,10.98910415153295,11.378405689382424,12.083287778255382,12.958103138671502,13.94716689653495,14.95413673572725,15.618577370243946,0,,12.958103138671502
39.16,9.844923034243092,10.166559983530624,10.744959324452292,11.455574890149396,12.249629052788205,13.048009719373454,13.569465256131435,0,,11.455574890149396
39.73,10.509728797838086,10.871777788689144,11.525818654923295,12.334580622965756,13.24513163514389,14.16810228499208,14.774712193685788,0,,12.334580622965756
40.31,9.6693476627338,9.98239748983773,10.54478509803356,11.23500616506212,12.005239301000222,12.778613220663466,13.283325778970545,0,,11.23500616506212
40.89,8.453677251683686,8.705787402870975,9.155849502554233,9.703134149891673,10.307460761533736,10.907481142247851,11.295479718515978,0,,9.703134149891673
41.23,8.543583693034591,8.799896467388422,9.257479522960256,9.8143566486727,10.429660117413906,11.041089448411654,11.436617872565057,0,,9.8143566486727
41.41,9.449127805691234,9.752428725062256,10.297018863119082,10.964637129753278,11.708811711832158,12.45517937742074,12.941631471312622,0,,10.964637129753278
41.55,9.43688807138424,9.739490782096768,10.282720458193712,10.948662925739304,11.690899403540202,12.435101938521752,12.920276220322776,0,,10.948662925739304
41.72,11.16647571910289,11.56607275693242,12.290376519403823,13.190524817571925,14.209774164164935,15.24923232425599,15.9361957011868,0,,13.190524817571925
41.86,10.893450338400346,11.275790211306456,11.967577401335284,12.825139946494538,13.793302384809683,14.777490946771833,15.426304826771812,0,,12.825139946494538
42.03,11.053545092616938,11.446883998587936,12.1594996953907,13.044393509986122,14.045543851227626,15.065555240927065,15.739261434419868,0,,13.044393509986122
42.21,9.910364185396451,10.235837433672872,10.821321498814124,11.541073383374908,12.345862664748084,13.155672992409912,13.684976220430888,0,,11.541073383374908
42.39,7.835026985573388,8.05969754259831,8.4597154249351,8.944050241690995,9.47638447198308,10.002061275856498,10.341204662943914,0,,8.944050241690995
42.59,8.404553158283091,8.650190150841581,9.088029464489352,9.619366172419964,10.204601989836611,10.784301017699583,11.158276441461728,0,,9.619366172419964
42.84,7.620873646418227,7.83385794604484,8.21241644204292,8.669756788879655,9.170828419920827,9.664400333005505,9.981598853336203,0,,8.669756788879655
42.99,10.87812912321168,11.260404221938655,11.952109567433157,12.809758174118558,13.778162758126324,14.76282491945718,15.412092583531615,0,,12.809758174118558
43.15,10.737648137008463,11.11377876874588,11.7942669002833,12.63758880920935,13.589402593257311,14.556641654749225,15.194317518586422,0,,12.63758880920935
43.4,9.716548388224243,10.03076474907208,10.595422485563102,11.28831198953549,12.06146385089385,12.837704624675617,13.34411610049082,0,,11.28831198953549
43.66,9.651989165733273,9.964730929738788,10.526679377996738,11.216405865160604,11.986215642034088,12.759223733643214,13.263770456410004,0,,11.216405865160604
43.98,8.51105407972703,8.765034368878553,9.218460568413072,9.769794265591717,10.378587812700236,10.983260379546197,11.374152999135385,0,,9.769794265591717
44.24,9.801568823891024,10.119199884476108,10.690088044945371,11.390868484937698,12.17302345304657,12.958549380924127,13.471182973225275,0,,11.390868484937698
44.51,8.381293933992756,8.628402157341714,9.069357653971975,9.604907572861975,10.195450698785733,10.780963278193076,11.159222728954996,0,,9.604907572861975
44.77,7.381142290159252,7.582997958664666,7.941327634231762,8.373209174018998,8.84533729077215,9.309162090227204,9.60674809541008,0,,8.373209174018998
44.99,10.878760367545311,11.262875687452574,11.95823134149826,12.820885627193714,13.795681044021284,14.787558045972853,15.44211833711374,0,,12.820885627193714
45.17,8.725310057934339,8.985222442115248,9.449404646592429,10.013775003398232,10.63690686142058,11.255626048332925,11.655581230053157,0,,10.013775003398232
45.35,10.127959263487918,10.469325853879743,11.084849290813615,11.84389807371677,12.69586406847711,13.556342908841955,14.120558647105245,0,,11.84389807371677
45.53,10.208975783349826,10.552011120841165,11.170323112331658,11.932596126205164,12.787681173474695,13.65103718060028,14.21690763384808,0,,11.932596126205164
45.71,8.562114964067538,8.818770959018554,9.27708617945306,9.834727940461288,10.450882435307609,11.063027973033718,11.4591292934718,0,,9.834727940461288
45.89,8.28201395686003,8.522426247603407,8.950812428236073,9.470324925781046,10.042079008738048,10.60800609760484,10.97285733055417,0,,9.470324925781046
46.17,11.829640814102444,12.265407199924612,13.057593825281469,14.04575075588771,15.16996007147017,16.322079632362318,17.086812770686905,0,,14.04575075588771
46.52,8.78277970597726,9.046954659330368,9.51889948327952,10.093320486602083,10.728263549941529,11.359449620414033,11.767978769160583,0,,10.093320486602083
46.86,10.648943805501132,11.015366825651716,11.677039508157105,12.495147392366713,13.416076826256871,14.349285605992913,14.96273127053468,0,,12.495147392366713
47.21,10.529647689100171,10.889601516758283,11.539322530138806,12.341930802013422,13.24456213181024,14.158292369715376,14.758480505419495,0,,12.341930802013422
47.54,9.390734533524578,9.684730343289129,10.211378289122802,10.855257765825732,11.570576351136015,12.285445057855826,12.750106036269663,0,,10.855257765825732
47.85,9.280575355448834,9.570304134222605,10.089509308110747,10.724067877587157,11.428843767655213,12.132957910633063,12.590479220885427,0,,10.724067877587157
48.16,9.4988427838027,9.800102620108165,10.340451822629973,11.002039667893651,11.738349145059557,12.475573432294915,12.955421044813756,0,,11.002039667893651
48.48,10.740066390564833,11.110126061973846,11.779032987110808,12.606141221207826,13.537481879944403,14.48157529924846,15.102376674913488,0,,12.606141221207826
48.79,11.954498224413692,12.401674398011066,13.215674793171615,14.233349038537057,15.393943380969024,16.586615954801513,17.37982061498851,0,,14.233349038537057
49.1,10.101427513473013,10.43728939876637,11.0421432890688,11.786836869689212,12.62100751104143,13.461906629842147,14.01234813149606,0,,11.786836869689212
49.51,11.177884715060143,11.575322144245009,12.295514635041972,13.189740422662112,14.20133228113178,15.23198865638952,15.912537600919064,0,,13.189740422662112
49.97,10.619290987418328,10.983781497034236,11.642069429937882,12.455731351167328,13.371369265288266,14.29885726652856,14.908484445634109,0,,12.455731351167328
50.43,11.582095024558654,12.005663631936226,12.774978182884606,13.73379888920842,14.823291453891304,15.938412036540054,16.67765757095222,0,,13.73379888920842
50.89,10.987487869591428,11.374818965860198,12.0759609611392,12.945557315999045,13.927977724006729,14.927435412930318,15.586565258852913,0,,12.945557315999045
51.35,12.161248402094731,12.622370848560491,13.462891579905191,14.515744479250762,15.71912533449128,16.958822244403464,17.785026734858366,0,,14.515744479250762
51.81,11.634682367275408,12.061673765769337,12.837513291782928,13.804936871786294,14.904776940603757,16.03128418784443,16.7783843685385,0,,13.804936871786294
52.22,10.10905216202159,10.446940111053562,11.05570668626402,11.805668426632266,12.64634506579085,13.494507190407536,14.049906511379096,0,,11.805668426632266
52.6,11.461308185707557,11.876925715765289,12.63137459327418,13.570633483524276,14.636423532560118,15.725849788288135,16.447173370078428,0,,13.570633483524276
52.98,12.281416798488127,12.748508977095264,13.600232914983527,14.667543445593733,15.888196778929872,17.146287232536928,17.985125789413818,0,,14.667543445593733
53.36,10.41193632120468,10.765564689956989,11.403534868301644,12.191033211311131,13.07578599646786,13.970595719531532,14.55777919740951,0,,12.191033211311131
53.74,11.808427530056653,12.245844118677857,13.04140796019043,14.03466103040925,15.165576588482214,16.325769013617087,17.096345673234797,0,,14.03466103040925
54.12,10.053211043566993,10.381566174373653,10.972414544851402,11.698310261518058,12.50950152003591,13.325098338159147,13.857831274044548,0,,11.698310261518058
54.57,11.197701792694652,11.598344157255026,12.324527652970271,13.227009922011373,14.248905557730817,15.291009101835686,15.97972685123406,0,,13.227009922011373
55.06,12.375079336753132,12.85091409702128,13.719355248648148,14.809327175398002,16.058074823586843,17.347769044567414,18.20911848107789,0,,14.809327175398002
55.56,10.800239432894942,11.176750901156096,11.85762518899374,12.700863483502973,13.651984929628,14.617792372141674,15.25382891103066,0,,12.700863483502973
56.05,12.804654720075138,13.310605896360231,14.236571890685688,15.403333396258663,16.74653280114563,18.140793010153363,19.07626750742352,0,,15.403333396258663
56.55,12.375079336753132,12.85091409702128,13.719355248648148,14.809327175398002,16.058074823586843,17.347769044567414,18.20911848107789,0,,14.809327175398002
57.04,12.847085039392008,13.356090972944052,14.287839555886205,15.462358965319892,16.81513086684343,18.220046000822794,19.163085918762068,0,,15.462358965319892
57.45,13.041611273134716,13.564545920352852,14.52307311870403,15.73352346700262,17.13070876492474,18.58519379884327,19.563475797609488,0,,15.73352346700262
57.79,12.535365194365276,13.022330123970876,13.911958936845714,15.03025759465102,16.313714267119945,17.641760619970437,18.53017421287608,0,,15.03025759465102
58.14,11.526454568916533,11.950367465515043,12.720780655904006,13.681662900447655,14.774426034058232,15.894006218186464,16.637050459587826,0,,13.681662900447655
58.49,12.815476946067866,13.323423730387573,14.253327664527513,15.425610234716874,16.775865772724963,18.17830461385677,19.119842725839916,0,,15.425610234716874
58.83,12.546528824380983,13.03310733450515,13.921924701310235,15.038869700392253,16.320399545076718,17.64608665088173,18.532707012316926,0,,15.038869700392253
59.18,11.505485009651848,11.927018638541709,12.692782869198329,13.647443294979528,14.732468104887488,15.843354456119869,16.580131805673375,0,,13.647443294979528
59.52,12.047456806428984,12.50417580381055,13.336553115388934,14.379127332698417,15.570750041715549,16.798129688493145,17.616387495891473,0,,14.379127332698417
59.87,12.583788165361364,13.077665377077242,13.980973116768636,15.118099615799084,16.425535355846208,17.780939846951696,18.689612398257257,0,,15.118099615799084
60.22,12.28018029648103,12.75283809308261,13.61561513032327,14.698602132231697,15.939648573383208,17.22164131211632,18.077890563639848,0,,14.698602132231697
60.56,12.720624099359616,13.22059984228024,14.135108088597413,15.286648933837617,16.610986841150453,17.984398197619022,18.904821130627944,0,,15.286648933837617
60.91,11.008930649589445,11.403194376343087,12.117810489997728,13.005901352631929,14.011729505271116,15.037417909699029,15.71590862442875,0,,13.005901352631929
61.25,14.068548885360796,14.665413822913033,15.766004288854893,17.168277493720645,18.804051290575565,20.52694587537253,21.69692131129534,0,,17.168277493720645
61.65,13.79650369271421,14.372607451234106,15.433098166301928,16.780879302695663,18.34824490830448,19.99355426321237,21.10765325976508,0,,16.780879302695663
62.08,14.088016766238852,14.687836473550798,15.7943746976199,17.20499993913636,18.851705909731542,20.5873952553051,21.76695866376121,0,,17.20499993913636
62.51,12.431669694362286,12.913719784509716,13.794252909136253,14.900707979771608,16.170266140768856,17.4833800836618,18.361824593028,0,,14.900707979771608
62.94,12.408309661815917,12.891062894046232,13.773172179280454,14.882186777095535,16.15528431906981,17.472950425969447,18.355128245616683,0,,14.882186777095535
63.36,11.25358456412596,11.660716205803183,12.399373893096742,13.318620269793412,14.361345357993372,15.4267513363096,16.131668354925512,0,,13.318620269793412
63.79,13.08557302711181,13.611730053880304,14.576371318407723,15.795074249444124,17.202434181392487,18.668398883645207,19.65459596993573,0,,15.795074249444124
64.18,11.35043333629996,11.761902480159254,12.5085337369362,13.438033135750317,14.492657170819644,15.570474397374046,16.284214223583298,0,,13.438033135750317
64.54,13.820813694011306,14.398767584774388,15.462800684364,16.81539386660182,18.38879103645799,20.040889498822988,21.159880734040527,0,,16.81539386660182
64.91,12.762503443925867,13.265450881426984,14.185649860233951,15.344790394676105,16.678481894989098,18.06226671120788,18.990123023309643,0,,15.344790394676105
65.27,12.6266323710754,13.121225664690138,14.02547963662831,15.163440633694387,16.47144177482238,17.826886790914276,18.735065168288024,0,,15.163440633694387
65.63,12.585427643847945,13.077079047304874,13.975796048487195,15.106377454375222,16.405242318428602,17.750603219405328,18.651543297989942,0,,15.106377454375222
65.99,13.0442795643201,13.569968914096762,14.534038282467812,15.752457051389086,17.160007897375763,18.62690176108778,19.614324698381434,0,,15.752457051389086
66.41,11.171597933751258,11.574404940504614,12.304957181233844,13.213737038510423,14.244016757346346,15.295923788657989,15.992219346721589,0,,13.213737038510423
66.85,13.471732713941902,14.02630906851768,15.045497168925529,16.337753650888878,17.8365408812804,19.405056890971444,20.46485882048908,0,,16.337753650888878
67.3,14.242077255731898,14.853838965817442,15.98352580437,17.42579208878312,19.112428611054256,20.89368348102289,22.10605325393914,0,,17.42579208878312
67.74,12.143360240243208,12.6066239594184,13.451437330460385,14.510579968088749,15.722432191818664,16.97218364967833,17.80564569557362,0,,14.510579968088749
68.19,14.346628317537412,14.96658889801226,16.11215364160058,17.576094511972027,19.290067083726093,21.10252492011177,22.33789524664855,0,,17.576094511972027
68.63,9.86846574669348,10.194484657777268,10.781271877006002,11.503139922594116,12.311023146233444,13.124578969590722,13.656583448106868,0,,11.503139922594116
69.03,14.268039030505232,14.881882548736998,16.015495987580753,17.46312946689458,19.156535496525496,20.945558411339093,22.16344825671088,0,,17.46312946689458
69.39,14.190353949449005,14.79816200676187,15.920021687889204,17.35157516838213,19.02469835835233,20.79050905244476,21.99212706545477,0,,17.35157516838213
69.75,11.526454568916533,11.950367465515043,12.720780655904006,13.681662900447655,14.774426034058232,15.894006218186464,16.637050459587826,0,,13.681662900447655
70.11,14.452684234973116,15.081069062770306,16.24280082603327,17.728952943969954,19.471124895424637,21.315907625811988,22.574677996504697,0,,17.728952943969954
70.48,14.421569375737722,15.049075759184074,16.20929907968483,17.693639373247755,19.433889529247487,21.276941456418808,22.53506125149913,0,,17.693639373247755
70.84,12.81656655725978,13.329520964127362,14.269653454871388,15.456698140061429,16.826091719334393,18.25148294702194,19.209887586013476,0,,15.456698140061429
71.28,13.98089768957106,14.573951906395576,15.667505599635652,17.060757135665806,18.68607843082731,20.39785644108669,21.560216117157157,0,,17.060757135665806
71.78,11.895056246023726,12.344647387276568,13.163861311856614,14.189567825404175,15.361230593073468,16.567750396770062,17.3712181816535,0,,14.189567825404175
72.27,13.622173952503262,14.19073666223288,15.237307768916228,16.567255128235853,18.11367046065597,19.736777834600527,20.83633894514295,0,,16.567255128235853
72.76,11.466149843059451,11.889173871755515,12.658092412333335,13.617433563689737,14.709231222159511,15.828184030940095,16.571296950282793,0,,13.617433563689737
73.26,12.563108827640802,13.055511491335034,13.956012000894043,15.08940037509008,16.392269215861074,17.742595373559364,18.64745873788868,0,,15.08940037509008
73.75,12.524105759767274,13.011445206012722,13.90194530294306,15.02156022964938,16.306952688115416,17.63740832125914,18.527585131954243,0,,15.02156022964938
74.31,13.448405601644602,14.001238364523296,15.017077048800074,16.304823523376662,17.79796729615013,19.360105234814284,20.415409258276952,0,,16.304823523376662
74.9,12.719790656252531,13.22458356696369,14.148846557533496,15.314241730746168,16.657012942290013,18.051958818201964,18.98809335320152,0,,15.314241730746168
75.49,10.170110137591248,10.514060369386964,11.1343149176079,11.899522114980956,12.75869433639328,13.626958208953388,14.19680542195308,0,,11.899522114980956
76.09,12.67739949408354,13.179181190801293,14.097613747440429,15.255238699541993,16.58841107599424,17.97277372720411,18.901195242708308,0,,15.255238699541993
76.68,11.709698110873116,12.146807679753206,12.942334254607152,13.93660044967858,15.06999610238786,16.23441144012588,17.008677152562637,0,,13.93660044967858
77.28,10.058394413910474,10.395609462608482,11.003336114806558,11.752307206290183,12.592197890063453,13.439921508702763,13.995543041129416,0,,11.752307206290183
77.83,12.021946486488288,12.479088063841129,13.312516596568974,14.356941157447908,15.551224253001,16.782039850370662,17.603197322859778,0,,14.356941157447908
78.36,13.269522978119916,13.81176519739506,14.80754528763114,16.06873336222894,17.52947340811003,19.056010606092634,20.08580118795156,0,,16.06873336222894
78.88,10.172878779836864,10.516197222927644,11.135163467804151,11.898616375402092,12.755556946409286,13.62124031142271,14.189269397833774,0,,11.898616375402092
79.41,9.534050824759818,9.840795842818617,10.391572241618102,11.067047756314848,11.82019388034094,12.57574946184531,13.068506256367922,0,,11.067047756314848
79.94,12.826411051709714,13.336385020308573,14.270286752979498,15.448169514061892,16.805581115835547,18.2163515030994,19.164004101468045,0,,15.448169514061892
80.47,12.041094495712356,12.49954484608013,13.33547451578051,14.383221142856412,15.581499107900074,16.81683098994431,17.641050282975016,0,,14.383221142856412
80.99,13.37037230266937,13.918745429872738,14.926135963813174,16.20280030555605,17.682463378171033,19.229865506141916,20.27423344612431,0,,16.20280030555605
81.52,13.324226862124917,13.869166075820864,14.870010825915944,16.137808612635617,17.60648016912297,19.14148718915512,20.17688689725387,0,,16.137808612635617
82.05,11.154904024460562,11.556650165629025,12.285169800861306,13.191290129352206,14.218381105051629,15.266841704213617,15.960548083853087,0,,13.191290129352206
82.58,14.382229651585597,15.001923859196827,16.146596278416542,17.608655444733145,19.319505470451627,21.127471628994428,22.359076696837985,0,,17.608655444733145
83.1,14.15911892288062,14.76600593378686,15.886256117475812,17.315910264225813,18.98696974986824,20.750876836007592,21.951647278558188,0,,17.315910264225813
83.63,13.937230847570774,14.52547043031334,15.609566673685917,16.989618424820726,18.59789913545705,20.2898928305116,21.43821790469165,0,,16.989618424820726
84.14,15.066340275902066,15.742345790348846,16.996860345637316,18.610331218255613,20.51413209399673,22.544804178836863,23.93867329139077,0,,18.610331218255613
84.63,12.944472681879049,13.461679565074276,14.409277893193254,15.605406707250523,16.985067367388677,18.42034889762205,19.38480695318374,0,,15.605406707250523
85.13,14.351347980559812,14.97015687428486,16.113293100256346,17.57356906381162,19.282535987761435,21.08883424114607,22.31935679688666,0,,17.57356906381162
85.62,13.029361430171829,13.550186676992894,14.504473005730668,15.708992536787704,17.09854820421804,18.544198917744158,19.51594300217256,0,,15.708992536787704
86.12,12.879696202772136,13.392222036544728,14.330909477941928,15.514994433173989,16.87984259665111,18.29864357975313,19.251437268794643,0,,15.514994433173989
86.61,15.121653030290666,15.805660737599638,17.076237405142955,18.71267449285252,20.646568692192957,22.7134033291749,24.1353419094348,0,,18.71267449285252
87.11,12.55373101972304,13.044322441981343,13.941157460683156,15.0694460759592,16.365769918618994,17.70860413688797,18.60773735778381,0,,15.0694460759592
87.6,13.581891766206342,14.145997855678155,15.183862471526108,16.501706697311064,18.03279962653149,19.638125085456597,20.72395549432253,0,,16.501706697311064
88.09,13.51872058572412,14.07674104371179,15.102627943974266,16.404018801847872,17.91421238787848,19.495664493167773,20.56432653843692,0,,16.404018801847872
88.59,13.161418203135945,13.691761248522694,14.664356256953974,15.89358953201138,17.31361114263908,18.793425264793868,19.789267072903822,0,,15.89358953201138
89.03,12.512747456832908,13.000541130240858,13.891842157550805,15.012791935845089,16.300109719719817,17.63301644682036,18.524938961704542,0,,15.012791935845089
89.53,14.47950366301751,15.109884839265668,16.27576425331077,17.767576511469066,19.516922585413656,21.369962923730064,22.63446001114131,0,,17.767576511469066
90.07,16.337598018687796,17.1176101923306,18.57583453102441,20.47231380437061,22.74087725989128,25.19809078941122,26.90816470084048,0,,20.47231380437061
90.57,13.741010357913083,14.314352699311298,15.369617544256185,16.71054587268406,18.269779501283047,19.90621561161585,21.014266620898955,0,,16.71054587268406
91.06,14.346628317537412,14.96658889801226,16.11215364160058,17.576094511972027,19.290067083726093,21.10252492011177,22.33789524664855,0,,17.576094511972027
91.56,14.697048085653908,15.344875786639893,16.54449888461952,18.082603499673876,19.890748473881224,21.81133265298911,23.125506227573524,0,,18.082603499673876
92.05,13.502589961849877,14.062209786767164,15.091353208067844,16.397710822711606,17.914859413942295,19.504907395118398,20.579936125805343,0,,16.397710822711606
